,Participant,Group,window,report,MW,MSD
462,28942,A,15,probe,a,0.6241008480722887
463,28942,A,15,probe,f,0.6332187622352062
464,28942,A,15,probe,a,1.132334098236276
465,28942,A,15,probe,f,1.1914643505079254
466,28942,A,15,probe,u,0.7443440357749366
467,28942,A,15,probe,f,0.7566696852906499
468,28942,A,20,probe,a,0.8158974852572234
469,28942,A,20,probe,f,0.7976381064412226
470,28942,A,20,probe,a,1.000958317969949
471,28942,A,20,probe,f,1.0515850917160714
472,28942,A,20,probe,u,0.9031144473780015
473,28942,A,20,probe,f,0.7816754559462805
474,28942,A,25,probe,a,0.9345766298181646
475,28942,A,25,probe,f,0.9154335748510785
476,28942,A,25,probe,a,0.8814841661248621
477,28942,A,25,probe,f,0.9258876714820442
478,28942,A,25,probe,u,0.9453974625743651
479,28942,A,25,probe,f,0.9256194769714109
480,28942,A,30,probe,a,0.9706996386175641
481,28942,A,30,probe,f,0.9512225700690543
482,28942,A,30,probe,a,0.9563463135802853
483,28942,A,30,probe,f,0.9452591718774525
484,28942,A,30,probe,u,0.9323307621638731
485,28942,A,30,probe,f,0.9765843183594312
486,29635,B,5,probe,f,1.420261425365618
487,29635,B,5,probe,u,0.9700141390970549
488,29635,B,5,probe,u,1.3629223382774305
489,29635,B,5,probe,a,1.1579898035107146
490,29635,B,5,probe,f,1.466888383157118
491,29635,B,5,probe,u,0.5870525693788919
492,29635,B,10,probe,f,1.1525891920895277
493,29635,B,10,probe,u,0.6997203470827992
494,29635,B,10,probe,u,1.091048280624331
495,29635,B,10,probe,a,0.906390521630669
496,29635,B,10,probe,f,1.3290686866589994
497,29635,B,10,probe,u,0.515134843748429
498,29635,B,15,probe,f,0.935901236981262
499,29635,B,15,probe,u,0.9493961344857987
500,29635,B,15,probe,u,0.93320154187965
501,29635,B,15,probe,a,0.9462247881225013
502,29635,B,15,probe,f,1.1852205644862959
503,29635,B,15,probe,u,0.7746671360572398
504,29635,B,20,probe,f,1.0544807394305862
505,29635,B,20,probe,u,0.9458185272163682
506,29635,B,20,probe,u,1.0391495105683743
507,29635,B,20,probe,a,0.9958567391903356
508,29635,B,20,probe,f,1.050932676765962
509,29635,B,20,probe,u,0.9287775337872174
510,29635,B,25,probe,f,1.0260325124767726
511,29635,B,25,probe,u,0.8406450899904627
512,29635,B,25,probe,u,1.0048703991833685
513,29635,B,25,probe,a,0.9217820355402747
514,29635,B,25,probe,f,0.9230723097928064
515,29635,B,25,probe,u,0.9710023043164295
516,29635,B,30,probe,f,0.9441792933081142
517,29635,B,30,probe,u,0.9448709595421948
518,29635,B,30,probe,u,0.9419995986763277
519,29635,B,30,probe,a,0.9431979399792111
520,29635,B,30,probe,f,0.937698442912561
521,29635,B,30,probe,u,0.9520851610482012
522,29899,A,5,probe,a,1.4995270718694678
523,29899,A,5,probe,f,1.4917146165530584
524,29899,A,5,probe,f,0.4735148892273719
525,29899,A,5,probe,u,0.629920890451185
526,29899,A,5,probe,a,1.241687873110152
527,29899,A,5,probe,f,0.4259530834880642
528,29899,A,10,probe,a,1.3615554180925793
529,29899,A,10,probe,f,1.3536239716712692
530,29899,A,10,probe,f,0.6991379878717613
531,29899,A,10,probe,u,1.0832802501074792
532,29899,A,10,probe,a,1.1570063930541057
533,29899,A,10,probe,f,0.7136174721398072
534,29899,A,15,probe,a,1.2309585061851358
535,29899,A,15,probe,f,1.2269088357392823
536,29899,A,15,probe,f,0.9682371762806564
537,29899,A,15,probe,u,1.1486727833704236
538,29899,A,15,probe,a,1.0389880231166662
539,29899,A,15,probe,f,0.9587828788811826
540,29899,A,20,probe,a,1.0939441533781604
541,29899,A,20,probe,f,1.0919073241921802
542,29899,A,20,probe,f,1.038311452074638
543,29899,A,20,probe,u,1.131532533883735
544,29899,A,20,probe,a,0.9137663726921873
545,29899,A,20,probe,f,1.0111319235333676
546,29899,A,25,probe,a,0.9591184763625102
547,29899,A,25,probe,f,0.9577436380956087
548,29899,A,25,probe,f,1.0236360551128176
549,29899,A,25,probe,u,1.0554597856535055
550,29899,A,25,probe,a,0.79161754449156
